"1992 - 1993 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Alaska Inflows",
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Alaska,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
02,013,00,001,Ak,"Aleutians East Borough",92,184,2379
02,013,02,020,Ak,"Anchorage Borough",12,21,262
02,013,63,020,XX,"Same State",15,42,606
02,013,63,021,XX,"Same Region, Diff. State",51,84,1102
02,013,63,022,XX,"Different Region",14,37,409
02,013,63,050,Ak,"County Non-Migrant",495,1146,20361
02,016,00,001,Ak,"Aleutians West",1102,2213,28115
02,016,57,005,FR,"APO / FPO Zip Code",170,393,4963
02,016,06,073,Ca,"San Diego",56,136,1421
02,016,53,033,Wa,King,45,77,1432
02,016,02,020,Ak,"Anchorage Borough",29,56,803
02,016,53,035,Wa,Kitsap,21,55,983
02,016,06,037,Ca,"Los Angeles",18,33,291
02,016,06,111,Ca,Ventura,17,41,380
02,016,53,029,Wa,Island,16,52,581
02,016,53,053,Wa,Pierce,14,28,267
02,016,53,061,Wa,Snohomish,13,29,357
02,016,15,003,Hi,Honolulu,12,30,350
02,016,06,001,Ca,Alameda,12,28,344
02,016,06,095,Ca,Solano,11,23,241
02,016,17,097,Il,Lake,11,23,237
02,016,63,010,XX,"Same State",36,65,1191
02,016,63,011,XX,"Region 1: Northeast",63,121,1395
02,016,63,012,XX,"Region 2: Midwest",77,130,1453
02,016,63,013,XX,"Region 3: South",240,454,5411
02,016,63,014,XX,"Region 4: West",241,439,6015
02,016,63,050,Ak,"County Non-Migrant",1684,3855,64355
02,020,00,001,Ak,"Anchorage Borough",9499,20132,264730
02,020,02,170,Ak,"Matanuska-Susitna Boroug",434,779,13051
02,020,02,090,Ak,"Fairbanks North Star Bor",360,764,10801
02,020,02,122,Ak,"Kenai Peninsula Borough",306,556,9108
02,020,53,033,Wa,King,260,442,8309
02,020,57,005,FR,"APO / FPO Zip Code",239,644,6716
02,020,02,110,Ak,"Juneau Borough",130,237,4963
02,020,06,037,Ca,"Los Angeles",129,237,3511
02,020,37,051,NC,Cumberland,127,389,2653
02,020,04,013,Az,Maricopa,120,258,3288
02,020,02,261,Ak,Valdez-Cordova,109,219,3579
02,020,53,053,Wa,Pierce,106,232,2627
02,020,02,050,Ak,Bethel,88,160,3023
02,020,08,041,Co,"El Paso",83,209,1967
02,020,48,029,Tx,Bexar,81,215,2742
02,020,02,150,Ak,"Kodiak Island Borough",81,147,1741
02,020,15,003,Hi,Honolulu,78,184,3021
02,020,57,001,FR,"Foreign / Overseas",74,115,3770
02,020,02,180,Ak,Nome,67,138,1759
02,020,06,053,Ca,Monterey,64,164,1480
02,020,06,071,Ca,"San Bernardino",61,138,1584
02,020,06,067,Ca,Sacramento,60,121,1631
02,020,06,073,Ca,"San Diego",60,126,2177
02,020,32,003,Nv,Clark,58,138,1503
02,020,53,061,Wa,Snohomish,58,102,1576
02,020,48,201,Tx,Harris,56,130,3300
02,020,48,027,Tx,Bell,55,156,1135
02,020,40,109,Ok,Oklahoma,55,131,1582
02,020,06,059,Ca,Orange,55,106,1993
02,020,21,047,Ky,Christian,53,161,1177
02,020,02,188,Ak,"Northwest Arctic",53,106,1666
02,020,12,091,Fl,Okaloosa,49,153,1310
02,020,41,051,Or,Multnomah,49,100,1401
02,020,13,215,Ga,Muscogee,49,139,1211
02,020,02,185,Ak,"North Slope Borough",47,89,2049
02,020,06,095,Ca,Solano,46,123,1767
02,020,40,031,Ok,Comanche,46,129,1121
02,020,12,025,Fl,Dade,44,107,916
02,020,04,019,Az,Pima,44,94,1129
02,020,17,031,Il,Cook,43,89,1020
02,020,41,039,Or,Lane,43,77,884
02,020,53,063,Wa,Spokane,42,91,851
02,020,02,016,Ak,"Aleutians West",41,69,1217
02,020,25,017,Ma,Middlesex,39,65,877
02,020,53,011,Wa,Clark,39,90,2027
02,020,13,245,Ga,Richmond,39,116,913
02,020,06,001,Ca,Alameda,37,55,829
02,020,04,003,Az,Cochise,36,121,836
02,020,06,065,Ca,Riverside,35,76,1019
02,020,49,035,Ut,"Salt Lake",35,70,885
02,020,06,085,Ca,"Santa Clara",34,72,790
02,020,08,031,Co,Denver,34,71,836
02,020,48,439,Tx,Tarrant,33,69,1092
02,020,47,125,Tn,Montgomery,33,100,693
02,020,06,029,Ca,Kern,32,79,1144
02,020,12,057,Fl,Hillsborough,32,71,739
02,020,05,119,Ar,Pulaski,31,85,817
02,020,47,157,Tn,Shelby,31,78,2692
02,020,27,053,Mn,Hennepin,31,41,893
02,020,41,067,Or,Washington,31,55,872
02,020,13,179,Ga,Liberty,31,88,685
02,020,51,059,Va,Fairfax,31,79,1230
02,020,48,141,Tx,"El Paso",30,81,695
02,020,08,005,Co,Arapahoe,30,66,1143
02,020,48,113,Tx,Dallas,30,61,1704
02,020,20,061,Ks,Geary,29,98,707
02,020,35,001,NM,Bernalillo,28,67,907
02,020,06,075,Ca,"San Francisco",28,50,563
02,020,02,290,Ak,Yukon-Koyukuk,28,49,638
02,020,45,085,SC,Sumter,27,75,944
02,020,02,070,Ak,Dillingham,26,56,805
02,020,53,067,Wa,Thurston,26,42,427
02,020,12,103,Fl,Pinellas,26,40,742
02,020,06,013,Ca,"Contra Costa",25,51,1262
02,020,02,240,Ak,"Southeast Fairbanks",24,45,521
02,020,30,013,Mt,Cascade,24,64,458
02,020,08,013,Co,Boulder,24,33,724
02,020,17,163,Il,"St. Clair",24,57,618
02,020,31,153,Ne,Sarpy,24,76,787
02,020,41,017,Or,Deschutes,24,43,423
02,020,06,111,Ca,Ventura,23,46,885
02,020,08,059,Co,Jefferson,23,42,787
02,020,02,220,Ak,"Sitka Borough",23,45,660
02,020,13,053,Ga,Chattahoochee,23,72,522
02,020,48,441,Tx,Taylor,23,72,531
02,020,22,115,La,Vernon,23,77,422
02,020,45,079,SC,Richland,22,75,482
02,020,30,063,Mt,Missoula,22,36,633
02,020,37,191,NC,Wayne,22,70,397
02,020,51,650,Va,"Hampton city",22,69,616
02,020,02,013,Ak,"Aleutians East Borough",21,45,814
02,020,12,009,Fl,Brevard,21,45,379
02,020,02,130,Ak,"Ketchikan Gateway Boroug",21,42,532
02,020,29,169,Mo,Pulaski,21,69,555
02,020,13,051,Ga,Chatham,21,46,461
02,020,34,005,NJ,Burlington,20,64,550
02,020,02,060,Ak,"Bristol Bay Borough",20,29,516
02,020,41,047,Or,Marion,20,37,501
02,020,49,011,Ut,Davis,20,59,674
02,020,28,047,Ms,Harrison,20,48,793
02,020,24,033,Md,"Prince George's",19,45,493
02,020,36,045,NY,Jefferson,19,60,425
02,020,41,005,Or,Clackamas,19,33,378
02,020,53,073,Wa,Whatcom,19,33,662
02,020,12,005,Fl,Bay,19,51,501
02,020,26,163,Mi,Wayne,18,31,441
02,020,02,164,Ak,"Lake And Peninsula Borou",18,38,423
02,020,48,485,Tx,Wichita,18,55,397
02,020,48,451,Tx,"Tom Green",18,53,423
02,020,53,035,Wa,Kitsap,18,33,572
02,020,35,035,NM,Otero,18,53,516
02,020,48,453,Tx,Travis,18,40,639
02,020,06,097,Ca,Sonoma,17,27,417
02,020,20,103,Ks,Leavenworth,17,58,615
02,020,40,143,Ok,Tulsa,17,35,476
02,020,24,003,Md,"Anne Arundel",16,33,370
02,020,46,103,SD,Pennington,16,47,447
02,020,55,025,Wi,Dane,16,19,338
02,020,12,011,Fl,Broward,16,27,615
