"1995-1996 County To County Migration Outflows",,,,,,Alaska,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Alaska,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
02,000,96,000,AK,"Total Mig - US & For",22068,46174,721909
02,000,97,000,AK,"Total Mig - US",21593,45179,708447
02,000,97,001,AK,"Total Mig - US Same St",5995,11875,204076
02,000,97,003,AK,"Total Mig - US Diff St",15598,33304,504370
02,000,98,000,AK,"Total Mig - Foreign",475,995,13462
02,013,96,000,AK,"Aleutians East Tot Mig-US & For",115,221,2990
02,013,97,000,AK,"Aleutians East Tot Mig-US",115,221,2990
02,013,97,001,AK,"Aleutians East Tot Mig-Same St",31,65,1094
02,013,97,003,AK,"Aleutians East Tot Mig-Diff St",84,156,1896
02,013,02,013,AK,"Aleutians East Non-Migrants",530,1147,18540
02,013,53,033,WA,"King County",17,31,355
02,013,02,020,AK,"Anchorage Borough",13,22,320
02,013,58,000,SS,"Other Flows - Same State",18,43,774
02,013,59,000,DS,"Other Flows - Diff State",67,125,1541
02,016,96,000,AK,"Aleutians West Tot Mig-US & For",577,905,14670
02,016,97,000,AK,"Aleutians West Tot Mig-US",484,790,13151
02,016,97,001,AK,"Aleutians West Tot Mig-Same St",77,146,3013
02,016,97,003,AK,"Aleutians West Tot Mig-Diff St",407,644,10138
02,016,98,000,AK,"Aleutians West Tot Mig-Foreign",93,115,1519
02,016,02,016,AK,"Aleutians West Non-Migrants",1246,2669,55503
02,016,53,033,WA,"King County",52,81,1503
02,016,02,020,AK,"Anchorage Borough",40,63,1508
02,016,06,073,CA,"San Diego County",36,57,651
02,016,53,035,WA,"Kitsap County",15,32,443
02,016,06,037,CA,"Los Angeles County",11,25,236
02,016,02,122,AK,"Kenai Peninsula Boro",10,21,352
02,016,58,000,SS,"Other Flows - Same State",27,62,1152
02,016,59,000,DS,"Other Flows - Diff State",293,449,7305
02,016,59,001,DS,"Other Flows - Northeast",18,27,345
02,016,59,003,DS,"Other Flows - Midwest",35,52,883
02,016,59,005,DS,"Other Flows - South",94,122,2103
02,016,59,007,DS,"Other Flows - West",146,248,3974
02,016,57,009,FR,"Foreign - Other flows",93,115,1519
02,020,96,000,AK,"Anchorage Borou Tot Mig-US & For",9159,19579,332012
02,020,97,000,AK,"Anchorage Borou Tot Mig-US",8973,19135,325416
02,020,97,001,AK,"Anchorage Borou Tot Mig-Same St",1869,3693,66368
02,020,97,003,AK,"Anchorage Borou Tot Mig-Diff St",7104,15442,259048
02,020,98,000,AK,"Anchorage Borou Tot Mig-Foreign",186,444,6596
02,020,02,020,AK,"Anchorage Borou Non-Migrants",79886,176136,4017750
02,020,02,170,AK,"Matanuska Susitna Bo",643,1431,24274
02,020,53,033,WA,"King County",383,646,15334
02,020,02,122,AK,"Kenai Peninsula Boro",326,589,13060
02,020,02,090,AK,"Fairbanks North Star",232,447,7370
02,020,04,013,AZ,"Maricopa County",182,310,6928
02,020,32,003,NV,"Clark County",137,295,5476
02,020,57,005,FR,"Foreign - APO/FPO ZIPs",126,302,3594
02,020,53,053,WA,"Pierce County",108,243,3736
02,020,02,110,AK,"Juneau Borough",102,180,4157
02,020,48,029,TX,"Bexar County",101,265,3738
02,020,06,037,CA,"Los Angeles County",94,169,3626
02,020,53,063,WA,"Spokane County",82,201,3361
02,020,53,061,WA,"Snohomish County",78,144,2559
02,020,02,261,AK,"Valdez Cordova Censu",76,145,2906
02,020,08,041,CO,"El Paso County",73,194,2869
02,020,37,051,NC,"Cumberland County",73,177,2004
02,020,15,003,HI,"Honolulu County",72,160,2956
02,020,41,051,OR,"Multnomah County",72,118,1833
02,020,06,073,CA,"San Diego County",70,120,2041
02,020,48,201,TX,"Harris County",64,154,4137
02,020,53,011,WA,"Clark County",60,130,2468
02,020,41,067,OR,"Washington County",58,113,2128
02,020,02,150,AK,"Kodiak Island Boroug",56,113,1793
02,020,02,185,AK,"North Slope Borough",55,92,1908
02,020,02,050,AK,"Bethel Census Area",52,86,1286
02,020,04,019,AZ,"Pima County",51,110,2245
02,020,16,001,ID,"Ada County",50,119,2227
02,020,53,067,WA,"Thurston County",50,110,2158
02,020,41,039,OR,"Lane County",49,90,1097
02,020,12,091,FL,"Okaloosa County",46,116,1729
02,020,51,059,VA,"Fairfax County",43,124,2100
02,020,02,180,AK,"Nome Census Area",41,76,1150
02,020,06,059,CA,"Orange County",40,88,2378
02,020,41,005,OR,"Clackamas County",39,69,1232
02,020,06,067,CA,"Sacramento County",38,73,1134
02,020,49,035,UT,"Salt Lake County",38,88,1329
02,020,35,001,NM,"Bernalillo County",35,63,897
02,020,53,073,WA,"Whatcom County",35,66,1745
02,020,12,005,FL,"Bay County",34,92,1129
02,020,40,109,OK,"Oklahoma County",33,73,968
